,S0,S1,S2,S3,AVG
202,720.0,758.0,744.0,777.0,749.0
203,721.0,758.0,744.0,776.0,749.0
204,721.0,758.0,744.0,777.0,750.0
205,720.0,758.0,744.0,776.0,749.0
206,721.0,757.0,744.0,776.0,749.0
207,721.0,758.0,744.0,776.0,749.0
208,720.0,758.0,744.0,777.0,749.0
209,721.0,758.0,744.0,777.0,750.0
210,721.0,758.0,744.0,777.0,750.0
211,720.0,758.0,744.0,776.0,749.0
212,721.0,758.0,744.0,777.0,750.0
213,721.0,758.0,744.0,777.0,750.0
214,721.0,758.0,744.0,776.0,749.0
215,721.0,758.0,744.0,777.0,750.0
216,720.0,758.0,743.0,776.0,749.0
217,720.0,757.0,743.0,776.0,749.0
218,720.0,758.0,743.0,776.0,749.0
219,720.0,758.0,743.0,776.0,749.0
220,720.0,758.0,743.0,776.0,749.0
221,720.0,758.0,743.0,776.0,749.0
222,720.0,758.0,743.0,776.0,749.0
223,720.0,758.0,743.0,776.0,749.0
224,720.0,758.0,743.0,776.0,749.0
225,720.0,758.0,744.0,776.0,749.0
226,720.0,758.0,743.0,776.0,749.0
227,720.0,757.0,743.0,776.0,749.0
228,720.0,758.0,743.0,776.0,749.0
229,721.0,758.0,743.0,776.0,749.0
230,721.0,758.0,744.0,776.0,749.0
231,721.0,758.0,744.0,776.0,749.0
232,720.0,758.0,743.0,776.0,749.0
233,720.0,757.0,743.0,776.0,749.0
234,720.0,758.0,744.0,776.0,749.0
235,720.0,758.0,744.0,776.0,749.0
236,720.0,758.0,743.0,776.0,749.0
237,720.0,757.0,743.0,776.0,749.0
238,720.0,757.0,743.0,776.0,749.0
239,721.0,758.0,743.0,776.0,749.0
240,720.0,758.0,743.0,776.0,749.0
241,720.0,757.0,743.0,776.0,749.0
242,720.0,758.0,743.0,776.0,749.0
243,721.0,758.0,743.0,776.0,749.0
244,720.0,758.0,743.0,776.0,749.0
245,720.0,758.0,744.0,776.0,749.0
246,720.0,758.0,743.0,776.0,749.0
247,720.0,758.0,744.0,776.0,749.0
248,720.0,758.0,744.0,776.0,749.0
249,720.0,758.0,744.0,776.0,749.0
250,720.0,758.0,744.0,777.0,749.0
251,720.0,758.0,744.0,777.0,749.0
252,721.0,758.0,744.0,777.0,750.0
253,720.0,758.0,744.0,776.0,749.0
254,721.0,758.0,744.0,776.0,749.0
255,721.0,758.0,744.0,776.0,749.0
256,721.0,758.0,744.0,776.0,749.0
257,720.0,758.0,744.0,777.0,749.0
258,721.0,758.0,743.0,777.0,749.0
259,721.0,758.0,744.0,776.0,749.0
260,720.0,758.0,743.0,777.0,749.0
261,720.0,758.0,743.0,776.0,749.0
262,720.0,758.0,743.0,776.0,749.0
263,720.0,758.0,743.0,777.0,749.0
264,720.0,758.0,743.0,776.0,749.0
265,721.0,758.0,744.0,776.0,749.0
266,720.0,758.0,743.0,777.0,749.0
267,720.0,758.0,744.0,776.0,749.0
268,721.0,758.0,743.0,776.0,749.0
269,721.0,758.0,743.0,777.0,749.0
270,720.0,758.0,743.0,776.0,749.0
271,721.0,758.0,743.0,777.0,749.0
272,720.0,758.0,743.0,777.0,749.0
273,718.0,758.0,743.0,777.0,749.0
274,718.0,758.0,743.0,777.0,749.0
275,718.0,758.0,743.0,777.0,749.0
276,718.0,758.0,743.0,777.0,749.0
277,718.0,758.0,743.0,777.0,749.0
278,718.0,758.0,743.0,777.0,749.0
279,718.0,758.0,743.0,777.0,749.0
280,718.0,758.0,743.0,777.0,749.0
281,718.0,758.0,743.0,777.0,749.0
282,718.0,758.0,744.0,777.0,749.0
283,718.0,758.0,744.0,777.0,749.0
284,718.0,758.0,743.0,777.0,749.0
285,718.0,758.0,744.0,777.0,749.0
286,718.0,758.0,744.0,777.0,749.0
287,718.0,758.0,744.0,777.0,749.0
288,718.0,758.0,743.0,777.0,749.0
289,718.0,758.0,743.0,777.0,749.0
290,718.0,758.0,743.0,777.0,749.0
291,718.0,758.0,743.0,777.0,749.0
292,718.0,758.0,743.0,777.0,749.0
293,718.0,758.0,743.0,777.0,749.0
294,717.0,758.0,743.0,777.0,748.0
295,718.0,758.0,743.0,777.0,749.0
296,718.0,758.0,743.0,777.0,749.0
297,717.0,758.0,743.0,777.0,748.0
298,718.0,758.0,743.0,777.0,749.0
299,718.0,758.0,743.0,777.0,749.0
300,718.0,758.0,743.0,777.0,749.0
301,718.0,758.0,743.0,777.0,749.0
302,718.0,758.0,743.0,777.0,749.0
303,718.0,758.0,743.0,777.0,749.0
304,718.0,758.0,743.0,777.0,749.0
305,718.0,758.0,743.0,776.0,748.0
306,718.0,758.0,743.0,777.0,749.0
307,718.0,758.0,743.0,777.0,749.0
308,718.0,758.0,743.0,777.0,749.0
309,718.0,758.0,743.0,777.0,749.0
310,718.0,758.0,743.0,777.0,749.0
311,718.0,758.0,743.0,776.0,748.0
312,718.0,758.0,743.0,777.0,749.0
313,718.0,758.0,743.0,777.0,749.0
314,718.0,758.0,743.0,777.0,749.0
315,718.0,758.0,743.0,777.0,749.0
316,718.0,758.0,743.0,777.0,749.0
317,718.0,758.0,743.0,776.0,748.0
318,718.0,758.0,743.0,776.0,748.0
319,718.0,758.0,742.0,777.0,748.0
320,718.0,758.0,743.0,776.0,748.0
321,717.0,758.0,743.0,777.0,748.0
322,718.0,758.0,743.0,777.0,749.0
323,718.0,758.0,742.0,776.0,748.0
324,717.0,758.0,743.0,777.0,748.0
325,717.0,758.0,742.0,776.0,748.0
326,717.0,758.0,743.0,777.0,748.0
327,717.0,758.0,742.0,777.0,748.0
328,717.0,758.0,743.0,777.0,748.0
329,717.0,758.0,743.0,776.0,748.0
330,717.0,757.0,743.0,776.0,748.0
331,717.0,758.0,742.0,777.0,748.0
332,717.0,757.0,742.0,777.0,748.0
