,S0,S1,S2,S3,AVG
110,199.0,389.0,298.0,71.0,239.0
111,199.0,389.0,296.0,71.0,238.0
112,199.0,389.0,296.0,71.0,238.0
113,199.0,389.0,296.0,71.0,238.0
114,199.0,388.0,298.0,71.0,239.0
115,200.0,388.0,297.0,71.0,239.0
116,200.0,388.0,296.0,71.0,238.0
117,200.0,387.0,295.0,71.0,238.0
118,199.0,388.0,295.0,72.0,238.0
119,200.0,388.0,296.0,72.0,239.0
120,199.0,388.0,297.0,71.0,238.0
121,201.0,388.0,297.0,71.0,239.0
122,200.0,387.0,295.0,72.0,238.0
123,200.0,387.0,292.0,71.0,237.0
124,199.0,385.0,290.0,72.0,236.0
125,199.0,385.0,289.0,71.0,236.0
126,199.0,385.0,288.0,72.0,236.0
127,199.0,385.0,288.0,71.0,235.0
128,199.0,385.0,289.0,72.0,236.0
129,199.0,385.0,290.0,72.0,236.0
130,199.0,384.0,290.0,71.0,236.0
131,199.0,385.0,290.0,72.0,236.0
132,199.0,385.0,290.0,71.0,236.0
133,199.0,384.0,290.0,73.0,236.0
134,199.0,385.0,291.0,72.0,236.0
135,199.0,385.0,291.0,72.0,236.0
136,199.0,385.0,291.0,71.0,236.0
137,199.0,385.0,292.0,72.0,237.0
138,199.0,385.0,292.0,71.0,236.0
139,199.0,385.0,291.0,72.0,236.0
140,199.0,384.0,291.0,72.0,236.0
141,199.0,384.0,292.0,71.0,236.0
142,199.0,385.0,293.0,72.0,237.0
143,199.0,384.0,294.0,72.0,237.0
144,200.0,385.0,294.0,72.0,237.0
145,200.0,384.0,292.0,71.0,236.0
146,199.0,384.0,289.0,72.0,236.0
147,198.0,383.0,285.0,72.0,234.0
148,198.0,382.0,281.0,72.0,233.0
149,198.0,382.0,279.0,73.0,233.0
150,197.0,382.0,279.0,73.0,232.0
151,197.0,383.0,277.0,73.0,232.0
152,198.0,384.0,276.0,73.0,232.0
153,197.0,384.0,276.0,73.0,232.0
154,197.0,385.0,277.0,73.0,233.0
155,198.0,386.0,279.0,73.0,234.0
156,203.0,388.0,282.0,73.0,236.0
157,201.0,389.0,284.0,73.0,236.0
158,198.0,390.0,284.0,73.0,236.0
159,199.0,390.0,284.0,74.0,236.0
160,201.0,391.0,285.0,75.0,238.0
161,200.0,391.0,284.0,74.0,237.0
162,200.0,391.0,284.0,74.0,237.0
163,199.0,390.0,285.0,74.0,237.0
164,199.0,390.0,284.0,74.0,236.0
165,199.0,389.0,284.0,74.0,236.0
166,199.0,388.0,284.0,75.0,236.0
167,199.0,386.0,282.0,75.0,235.0
168,199.0,384.0,280.0,77.0,235.0
169,199.0,384.0,278.0,78.0,234.0
170,198.0,384.0,276.0,80.0,234.0
171,198.0,384.0,274.0,81.0,234.0
172,198.0,385.0,271.0,79.0,233.0
173,198.0,386.0,271.0,77.0,233.0
174,198.0,387.0,271.0,76.0,233.0
175,198.0,387.0,272.0,75.0,233.0
176,198.0,388.0,272.0,75.0,233.0
177,198.0,389.0,272.0,75.0,233.0
178,198.0,389.0,272.0,74.0,233.0
179,198.0,389.0,271.0,74.0,233.0
180,198.0,389.0,270.0,74.0,232.0
181,198.0,389.0,270.0,74.0,232.0
182,198.0,388.0,270.0,74.0,232.0
183,198.0,388.0,270.0,73.0,232.0
184,197.0,386.0,269.0,73.0,231.0
185,197.0,385.0,267.0,74.0,230.0
186,197.0,384.0,266.0,73.0,230.0
187,197.0,383.0,265.0,74.0,229.0
188,196.0,383.0,264.0,73.0,229.0
189,197.0,383.0,263.0,73.0,229.0
190,196.0,384.0,261.0,73.0,228.0
191,197.0,384.0,260.0,73.0,228.0
192,196.0,384.0,259.0,73.0,228.0
193,196.0,384.0,258.0,73.0,227.0
194,196.0,384.0,258.0,73.0,227.0
195,196.0,385.0,258.0,72.0,227.0
196,196.0,385.0,257.0,73.0,227.0
197,196.0,385.0,257.0,73.0,227.0
198,196.0,386.0,256.0,73.0,227.0
199,196.0,387.0,256.0,73.0,228.0
200,196.0,387.0,256.0,73.0,228.0
201,196.0,388.0,256.0,73.0,228.0
202,196.0,388.0,256.0,73.0,228.0
203,197.0,387.0,253.0,73.0,227.0
204,196.0,387.0,251.0,73.0,226.0
205,196.0,386.0,248.0,73.0,225.0
206,196.0,386.0,248.0,73.0,225.0
207,196.0,386.0,248.0,73.0,225.0
208,196.0,385.0,248.0,73.0,225.0
209,196.0,385.0,248.0,73.0,225.0
210,196.0,385.0,247.0,73.0,225.0
211,195.0,384.0,247.0,72.0,224.0
212,195.0,384.0,247.0,73.0,224.0
213,195.0,383.0,249.0,73.0,225.0
214,195.0,383.0,247.0,72.0,224.0
215,195.0,383.0,246.0,73.0,224.0
216,196.0,383.0,246.0,72.0,224.0
217,195.0,383.0,245.0,72.0,223.0
218,196.0,383.0,246.0,73.0,224.0
219,196.0,383.0,247.0,73.0,224.0
220,196.0,383.0,247.0,73.0,224.0
221,196.0,382.0,246.0,73.0,224.0
222,196.0,382.0,246.0,73.0,224.0
223,196.0,382.0,247.0,73.0,224.0
224,196.0,381.0,247.0,73.0,224.0
225,197.0,381.0,247.0,73.0,224.0
226,196.0,381.0,247.0,73.0,224.0
227,196.0,381.0,246.0,73.0,224.0
228,196.0,381.0,246.0,73.0,224.0
229,197.0,382.0,245.0,73.0,224.0
230,196.0,381.0,243.0,73.0,223.0
231,195.0,380.0,241.0,74.0,222.0
232,196.0,380.0,241.0,73.0,222.0
233,196.0,379.0,243.0,72.0,222.0
234,196.0,381.0,247.0,73.0,224.0
235,198.0,384.0,255.0,72.0,227.0
236,198.0,386.0,258.0,72.0,228.0
237,199.0,387.0,257.0,72.0,228.0
238,199.0,386.0,256.0,72.0,228.0
239,198.0,386.0,255.0,72.0,227.0
240,198.0,387.0,254.0,72.0,227.0
241,197.0,387.0,253.0,72.0,227.0
242,197.0,387.0,252.0,72.0,227.0
243,197.0,387.0,253.0,72.0,227.0
244,197.0,388.0,254.0,71.0,227.0
245,197.0,388.0,255.0,72.0,228.0
246,197.0,388.0,256.0,72.0,228.0
247,197.0,388.0,256.0,72.0,228.0
248,196.0,388.0,256.0,72.0,228.0
249,197.0,388.0,255.0,72.0,228.0
250,197.0,388.0,253.0,72.0,227.0
251,197.0,387.0,251.0,72.0,226.0
252,196.0,386.0,249.0,72.0,225.0
253,196.0,386.0,249.0,71.0,225.0
254,196.0,387.0,250.0,72.0,226.0
255,197.0,387.0,252.0,72.0,227.0
256,198.0,388.0,253.0,72.0,227.0
257,197.0,389.0,254.0,71.0,227.0
258,197.0,389.0,254.0,72.0,228.0
259,197.0,388.0,254.0,71.0,227.0
260,197.0,388.0,255.0,71.0,227.0
261,197.0,388.0,255.0,72.0,228.0
262,197.0,388.0,256.0,71.0,228.0
263,197.0,388.0,257.0,71.0,228.0
264,197.0,389.0,258.0,71.0,228.0
265,198.0,389.0,260.0,71.0,229.0
266,198.0,390.0,262.0,72.0,230.0
267,198.0,392.0,265.0,71.0,231.0
268,199.0,393.0,266.0,72.0,232.0
269,200.0,394.0,266.0,71.0,232.0
270,200.0,394.0,266.0,72.0,233.0
271,200.0,394.0,266.0,72.0,233.0
272,200.0,395.0,266.0,72.0,233.0
273,200.0,396.0,267.0,72.0,233.0
274,203.0,396.0,269.0,71.0,234.0
275,202.0,398.0,269.0,72.0,235.0
276,200.0,397.0,269.0,71.0,234.0
277,200.0,397.0,269.0,72.0,234.0
278,201.0,397.0,268.0,71.0,234.0
279,201.0,396.0,268.0,71.0,234.0
280,201.0,396.0,268.0,71.0,234.0
281,201.0,395.0,266.0,71.0,233.0
282,200.0,394.0,266.0,71.0,232.0
283,200.0,393.0,265.0,71.0,232.0
284,200.0,392.0,265.0,71.0,232.0
285,200.0,392.0,266.0,72.0,232.0
286,201.0,392.0,266.0,71.0,232.0
287,200.0,393.0,266.0,71.0,232.0
288,200.0,393.0,265.0,72.0,232.0
289,200.0,393.0,263.0,72.0,232.0
290,200.0,394.0,262.0,72.0,232.0
291,199.0,394.0,260.0,71.0,231.0
292,200.0,394.0,260.0,72.0,231.0
293,200.0,396.0,262.0,72.0,232.0
294,200.0,397.0,262.0,72.0,232.0
295,201.0,398.0,263.0,72.0,233.0
296,200.0,398.0,264.0,72.0,233.0
297,199.0,399.0,265.0,72.0,233.0
298,200.0,399.0,266.0,72.0,234.0
299,198.0,399.0,268.0,71.0,234.0
300,197.0,400.0,268.0,72.0,234.0
301,198.0,400.0,267.0,71.0,234.0
302,198.0,400.0,267.0,71.0,234.0
303,198.0,398.0,265.0,71.0,233.0
304,199.0,398.0,265.0,71.0,233.0
305,198.0,398.0,264.0,71.0,232.0
306,198.0,397.0,264.0,71.0,232.0
307,198.0,397.0,264.0,71.0,232.0
308,198.0,397.0,265.0,71.0,232.0
309,199.0,398.0,264.0,71.0,233.0
310,200.0,399.0,264.0,71.0,233.0
311,199.0,399.0,264.0,71.0,233.0
312,199.0,400.0,264.0,71.0,233.0
313,199.0,400.0,264.0,72.0,233.0
314,199.0,400.0,265.0,71.0,233.0
315,199.0,400.0,266.0,72.0,234.0
316,200.0,399.0,266.0,71.0,234.0
317,200.0,399.0,269.0,72.0,235.0
318,200.0,399.0,271.0,72.0,235.0
319,201.0,399.0,273.0,72.0,236.0
320,200.0,399.0,274.0,72.0,236.0
321,200.0,399.0,274.0,71.0,236.0
322,200.0,398.0,273.0,71.0,235.0
323,200.0,398.0,273.0,71.0,235.0
324,200.0,398.0,273.0,71.0,235.0
325,200.0,398.0,274.0,71.0,235.0
326,199.0,398.0,273.0,71.0,235.0
327,200.0,397.0,272.0,71.0,235.0
328,200.0,396.0,270.0,71.0,234.0
329,199.0,395.0,268.0,71.0,233.0
330,200.0,395.0,267.0,71.0,233.0
331,199.0,394.0,266.0,71.0,232.0
332,199.0,394.0,266.0,71.0,232.0
333,199.0,394.0,266.0,70.0,232.0
334,199.0,393.0,265.0,71.0,232.0
335,199.0,393.0,264.0,71.0,231.0
336,198.0,392.0,263.0,71.0,231.0
337,198.0,391.0,263.0,71.0,230.0
338,199.0,391.0,264.0,72.0,231.0
339,199.0,392.0,265.0,72.0,232.0
340,199.0,393.0,265.0,71.0,232.0
341,200.0,393.0,266.0,71.0,232.0
342,201.0,393.0,266.0,72.0,233.0
343,199.0,393.0,266.0,72.0,232.0
344,198.0,393.0,266.0,72.0,232.0
345,198.0,394.0,266.0,72.0,232.0
346,198.0,393.0,266.0,71.0,232.0
347,198.0,393.0,264.0,71.0,231.0
348,198.0,392.0,262.0,71.0,230.0
349,198.0,392.0,260.0,71.0,230.0
350,199.0,391.0,259.0,71.0,230.0
351,199.0,392.0,259.0,71.0,230.0
352,199.0,392.0,260.0,71.0,230.0
353,199.0,394.0,261.0,71.0,231.0
354,200.0,394.0,262.0,71.0,231.0
355,200.0,393.0,259.0,71.0,230.0
356,200.0,393.0,257.0,71.0,230.0
357,200.0,392.0,254.0,71.0,229.0
358,200.0,390.0,252.0,71.0,228.0
359,199.0,390.0,252.0,71.0,228.0
360,201.0,390.0,252.0,71.0,228.0
361,200.0,390.0,253.0,71.0,228.0
362,200.0,390.0,253.0,71.0,228.0
363,200.0,390.0,253.0,71.0,228.0
364,199.0,389.0,253.0,72.0,228.0
365,199.0,388.0,252.0,71.0,227.0
366,199.0,387.0,253.0,71.0,227.0
367,200.0,387.0,252.0,71.0,227.0
368,196.0,387.0,252.0,71.0,226.0
369,196.0,388.0,252.0,72.0,227.0
370,197.0,388.0,251.0,71.0,226.0
371,196.0,389.0,251.0,71.0,226.0
372,196.0,389.0,247.0,72.0,226.0
373,196.0,387.0,244.0,72.0,224.0
374,195.0,386.0,240.0,72.0,223.0
375,194.0,385.0,238.0,72.0,222.0
376,194.0,384.0,236.0,73.0,221.0
377,194.0,384.0,235.0,71.0,221.0
378,194.0,384.0,236.0,72.0,221.0
379,195.0,384.0,237.0,72.0,222.0
380,195.0,384.0,237.0,72.0,222.0
381,194.0,383.0,237.0,72.0,221.0
382,195.0,384.0,238.0,72.0,222.0
383,194.0,384.0,239.0,72.0,222.0
384,195.0,384.0,242.0,72.0,223.0
385,195.0,385.0,242.0,72.0,223.0
386,195.0,386.0,243.0,72.0,224.0
387,196.0,386.0,242.0,72.0,224.0
388,196.0,385.0,241.0,72.0,223.0
389,195.0,385.0,240.0,72.0,223.0
390,195.0,385.0,238.0,72.0,222.0
391,195.0,385.0,238.0,72.0,222.0
392,195.0,384.0,238.0,72.0,222.0
393,195.0,384.0,237.0,73.0,222.0
394,195.0,384.0,237.0,72.0,222.0
395,195.0,384.0,238.0,72.0,222.0
396,194.0,383.0,238.0,72.0,221.0
397,195.0,384.0,238.0,72.0,222.0
398,195.0,383.0,240.0,72.0,222.0
399,195.0,384.0,240.0,72.0,222.0
400,196.0,384.0,240.0,72.0,223.0
401,195.0,385.0,239.0,72.0,222.0
402,196.0,385.0,240.0,72.0,223.0
403,196.0,385.0,240.0,72.0,223.0
404,195.0,385.0,240.0,72.0,223.0
405,196.0,385.0,241.0,73.0,223.0
406,196.0,386.0,241.0,72.0,223.0
407,195.0,385.0,240.0,72.0,223.0
408,196.0,385.0,238.0,72.0,222.0
409,195.0,384.0,237.0,72.0,222.0
410,196.0,384.0,237.0,73.0,222.0
411,195.0,383.0,236.0,72.0,221.0
412,195.0,383.0,235.0,73.0,221.0
413,195.0,382.0,234.0,73.0,221.0
414,195.0,382.0,236.0,72.0,221.0
415,195.0,383.0,238.0,72.0,222.0
416,195.0,384.0,241.0,72.0,223.0
417,196.0,384.0,243.0,72.0,223.0
418,196.0,384.0,243.0,72.0,223.0
419,196.0,383.0,242.0,72.0,223.0
420,196.0,382.0,241.0,72.0,222.0
421,195.0,382.0,239.0,72.0,222.0
422,195.0,382.0,237.0,72.0,221.0
423,195.0,381.0,235.0,73.0,221.0
424,195.0,380.0,233.0,74.0,220.0
425,194.0,379.0,233.0,73.0,219.0
426,195.0,379.0,232.0,73.0,219.0
427,195.0,379.0,233.0,73.0,220.0
428,194.0,379.0,236.0,72.0,220.0
429,195.0,380.0,237.0,74.0,221.0
430,195.0,381.0,239.0,72.0,221.0
431,195.0,382.0,240.0,72.0,222.0
432,195.0,383.0,241.0,72.0,222.0
433,195.0,383.0,242.0,72.0,223.0
434,195.0,383.0,241.0,72.0,222.0
435,195.0,382.0,241.0,72.0,222.0
436,195.0,382.0,241.0,72.0,222.0
437,195.0,381.0,241.0,72.0,222.0
438,195.0,381.0,240.0,72.0,222.0
439,195.0,380.0,240.0,72.0,221.0
440,194.0,380.0,239.0,72.0,221.0
441,195.0,379.0,239.0,72.0,221.0
442,195.0,378.0,239.0,73.0,221.0
443,195.0,379.0,239.0,72.0,221.0
444,195.0,380.0,239.0,73.0,221.0
445,195.0,381.0,240.0,73.0,222.0
446,195.0,382.0,240.0,73.0,222.0
447,195.0,383.0,240.0,72.0,222.0
448,195.0,384.0,239.0,72.0,222.0
449,196.0,385.0,238.0,73.0,223.0
450,196.0,385.0,236.0,73.0,222.0
451,196.0,385.0,235.0,73.0,222.0
452,196.0,386.0,234.0,73.0,222.0
453,196.0,386.0,234.0,73.0,222.0
454,196.0,387.0,234.0,73.0,222.0
455,195.0,386.0,234.0,72.0,221.0
456,196.0,386.0,234.0,73.0,222.0
457,196.0,386.0,235.0,73.0,222.0
458,195.0,386.0,235.0,73.0,222.0
459,196.0,387.0,236.0,73.0,223.0
460,196.0,387.0,239.0,73.0,223.0
461,196.0,387.0,237.0,73.0,223.0
462,195.0,387.0,237.0,73.0,223.0
463,196.0,387.0,237.0,73.0,223.0
464,196.0,388.0,237.0,73.0,223.0
465,196.0,388.0,238.0,73.0,223.0
466,196.0,390.0,241.0,72.0,224.0
467,196.0,390.0,243.0,74.0,225.0
468,197.0,391.0,244.0,73.0,226.0
469,197.0,392.0,245.0,73.0,226.0
470,197.0,391.0,244.0,72.0,226.0
471,196.0,389.0,243.0,72.0,225.0
472,196.0,388.0,241.0,73.0,224.0
473,196.0,386.0,239.0,73.0,223.0
474,195.0,386.0,235.0,73.0,222.0
475,195.0,386.0,232.0,73.0,221.0
476,194.0,386.0,230.0,73.0,220.0
477,195.0,386.0,228.0,73.0,220.0
478,194.0,386.0,226.0,73.0,219.0
479,195.0,387.0,225.0,74.0,220.0
480,195.0,387.0,225.0,74.0,220.0
481,195.0,387.0,226.0,74.0,220.0
482,195.0,386.0,226.0,73.0,220.0
483,195.0,385.0,225.0,73.0,219.0
484,195.0,384.0,225.0,75.0,219.0
485,194.0,383.0,223.0,74.0,218.0
486,194.0,383.0,223.0,74.0,218.0
487,193.0,382.0,221.0,73.0,217.0
488,193.0,381.0,220.0,73.0,216.0
489,193.0,381.0,219.0,73.0,216.0
490,193.0,381.0,219.0,74.0,216.0
491,193.0,382.0,218.0,74.0,216.0
492,193.0,382.0,217.0,74.0,216.0
493,194.0,382.0,216.0,74.0,216.0
494,193.0,383.0,216.0,74.0,216.0
495,194.0,384.0,216.0,74.0,217.0
496,194.0,384.0,216.0,75.0,217.0
497,194.0,385.0,216.0,75.0,217.0
498,195.0,385.0,215.0,75.0,217.0
499,195.0,385.0,214.0,74.0,217.0
500,196.0,385.0,214.0,75.0,217.0
501,196.0,385.0,214.0,75.0,217.0
502,196.0,385.0,215.0,75.0,217.0
503,197.0,385.0,215.0,75.0,218.0
504,196.0,385.0,217.0,74.0,218.0
505,197.0,385.0,218.0,74.0,218.0
506,197.0,385.0,219.0,74.0,218.0
507,197.0,385.0,219.0,74.0,218.0
508,197.0,384.0,218.0,74.0,218.0
509,197.0,384.0,217.0,74.0,218.0
510,197.0,384.0,217.0,74.0,218.0
511,198.0,385.0,217.0,74.0,218.0
512,198.0,385.0,218.0,74.0,218.0
513,198.0,385.0,218.0,74.0,218.0
514,200.0,385.0,216.0,74.0,218.0
515,199.0,385.0,216.0,74.0,218.0
516,198.0,384.0,215.0,74.0,217.0
517,197.0,384.0,215.0,74.0,217.0
518,197.0,384.0,216.0,74.0,217.0
519,197.0,385.0,217.0,73.0,218.0
520,197.0,384.0,217.0,74.0,218.0
521,197.0,384.0,216.0,74.0,217.0
522,197.0,384.0,218.0,74.0,218.0
523,197.0,383.0,217.0,74.0,217.0
524,196.0,383.0,216.0,74.0,217.0
525,196.0,383.0,215.0,74.0,217.0
526,197.0,382.0,214.0,74.0,216.0
527,196.0,383.0,213.0,74.0,216.0
528,197.0,383.0,214.0,74.0,217.0
529,197.0,384.0,214.0,74.0,217.0
530,197.0,384.0,214.0,74.0,217.0
531,197.0,384.0,214.0,74.0,217.0
532,197.0,384.0,213.0,73.0,216.0
533,197.0,384.0,214.0,74.0,217.0
534,197.0,384.0,212.0,74.0,216.0
535,197.0,385.0,211.0,74.0,216.0
536,197.0,385.0,209.0,74.0,216.0
537,197.0,385.0,208.0,74.0,216.0
538,198.0,385.0,208.0,75.0,216.0
539,198.0,386.0,208.0,74.0,216.0
540,198.0,386.0,208.0,75.0,216.0
541,199.0,386.0,208.0,74.0,216.0
542,199.0,386.0,207.0,75.0,216.0
543,200.0,386.0,206.0,75.0,216.0
544,200.0,386.0,206.0,75.0,216.0
545,198.0,386.0,205.0,75.0,216.0
546,200.0,385.0,204.0,75.0,216.0
547,199.0,386.0,203.0,75.0,215.0
548,199.0,385.0,203.0,75.0,215.0
549,199.0,385.0,202.0,75.0,215.0
550,199.0,385.0,202.0,75.0,215.0
551,199.0,385.0,203.0,75.0,215.0
552,199.0,385.0,204.0,75.0,215.0
553,200.0,385.0,203.0,74.0,215.0
554,200.0,385.0,203.0,75.0,215.0
555,200.0,385.0,203.0,75.0,215.0
556,200.0,385.0,202.0,74.0,215.0
557,200.0,386.0,202.0,75.0,215.0
558,200.0,386.0,202.0,75.0,215.0
559,201.0,387.0,202.0,75.0,216.0
560,201.0,387.0,202.0,75.0,216.0
561,201.0,387.0,202.0,74.0,216.0
562,200.0,388.0,202.0,75.0,216.0
563,200.0,387.0,203.0,75.0,216.0
564,199.0,387.0,203.0,75.0,216.0
565,200.0,387.0,203.0,74.0,216.0
566,200.0,387.0,202.0,74.0,215.0
567,200.0,387.0,203.0,74.0,216.0
568,200.0,387.0,203.0,74.0,216.0
569,200.0,387.0,203.0,74.0,216.0
570,199.0,387.0,203.0,74.0,215.0
571,200.0,386.0,205.0,74.0,216.0
572,199.0,386.0,204.0,74.0,215.0
573,200.0,386.0,203.0,73.0,215.0
574,200.0,385.0,203.0,74.0,215.0
575,199.0,385.0,203.0,74.0,215.0
576,199.0,386.0,204.0,74.0,215.0
577,199.0,385.0,205.0,74.0,215.0
578,199.0,385.0,205.0,74.0,215.0
579,200.0,385.0,204.0,74.0,215.0
580,200.0,385.0,204.0,75.0,216.0
581,200.0,386.0,203.0,74.0,215.0
582,200.0,387.0,203.0,74.0,216.0
583,200.0,387.0,202.0,74.0,215.0
584,200.0,387.0,202.0,74.0,215.0
585,201.0,388.0,203.0,74.0,216.0
586,201.0,387.0,203.0,74.0,216.0
587,201.0,387.0,204.0,74.0,216.0
588,201.0,387.0,205.0,74.0,216.0
589,201.0,388.0,205.0,75.0,217.0
590,201.0,387.0,204.0,74.0,216.0
591,200.0,387.0,204.0,75.0,216.0
592,200.0,387.0,204.0,74.0,216.0
593,201.0,388.0,205.0,74.0,217.0
594,201.0,388.0,205.0,74.0,217.0
595,201.0,388.0,204.0,75.0,217.0
596,201.0,387.0,204.0,74.0,216.0
597,201.0,387.0,205.0,75.0,217.0
598,201.0,387.0,205.0,74.0,216.0
599,201.0,387.0,205.0,74.0,216.0
600,201.0,388.0,206.0,74.0,217.0
601,201.0,388.0,206.0,74.0,217.0
602,201.0,387.0,205.0,74.0,216.0
603,201.0,388.0,205.0,75.0,217.0
604,201.0,387.0,205.0,74.0,216.0
605,201.0,387.0,205.0,74.0,216.0
606,201.0,387.0,206.0,74.0,217.0
607,200.0,386.0,206.0,74.0,216.0
608,200.0,386.0,206.0,74.0,216.0
609,201.0,386.0,208.0,74.0,217.0
610,200.0,386.0,208.0,74.0,217.0
611,201.0,386.0,209.0,74.0,217.0
612,201.0,386.0,209.0,73.0,217.0
613,201.0,386.0,209.0,74.0,217.0
614,200.0,386.0,208.0,74.0,217.0
615,200.0,386.0,207.0,73.0,216.0
616,200.0,386.0,208.0,74.0,217.0
617,200.0,386.0,210.0,74.0,217.0
618,201.0,387.0,211.0,74.0,218.0
619,201.0,387.0,210.0,73.0,217.0
620,201.0,386.0,209.0,74.0,217.0
621,200.0,386.0,209.0,74.0,217.0
622,200.0,386.0,208.0,74.0,217.0
623,200.0,386.0,209.0,73.0,217.0
624,200.0,386.0,210.0,73.0,217.0
625,200.0,386.0,210.0,73.0,217.0
626,200.0,385.0,209.0,72.0,216.0
627,200.0,385.0,209.0,73.0,216.0
628,200.0,385.0,209.0,73.0,216.0
629,200.0,386.0,208.0,74.0,217.0
630,201.0,387.0,209.0,73.0,217.0
631,201.0,387.0,209.0,74.0,217.0
632,200.0,386.0,209.0,73.0,217.0
633,200.0,386.0,208.0,73.0,216.0
