,S0,S1,S2,S3,AVG
144,465.0,430.0,211.0,189.0,323.0
145,460.0,436.0,212.0,203.0,327.0
146,469.0,441.0,229.0,201.0,335.0
147,461.0,434.0,219.0,222.0,334.0
148,473.0,433.0,243.0,202.0,337.0
149,460.0,431.0,217.0,180.0,322.0
150,451.0,416.0,188.0,168.0,305.0
151,447.0,416.0,189.0,169.0,305.0
152,447.0,415.0,188.0,168.0,304.0
153,447.0,415.0,187.0,167.0,304.0
154,445.0,415.0,187.0,168.0,303.0
155,445.0,415.0,187.0,169.0,304.0
156,444.0,414.0,186.0,170.0,303.0
157,443.0,414.0,186.0,172.0,303.0
158,443.0,413.0,186.0,170.0,303.0
159,443.0,414.0,187.0,171.0,303.0
160,443.0,415.0,188.0,170.0,304.0
161,442.0,413.0,187.0,169.0,302.0
162,442.0,413.0,187.0,168.0,302.0
163,444.0,412.0,187.0,168.0,302.0
164,444.0,412.0,186.0,167.0,302.0
165,442.0,412.0,186.0,168.0,302.0
166,441.0,411.0,186.0,168.0,301.0
167,442.0,412.0,188.0,168.0,302.0
168,445.0,412.0,187.0,167.0,302.0
169,443.0,411.0,186.0,165.0,301.0
170,444.0,412.0,186.0,164.0,301.0
171,444.0,412.0,185.0,164.0,301.0
172,445.0,412.0,185.0,164.0,301.0
173,446.0,413.0,186.0,163.0,302.0
174,446.0,415.0,190.0,171.0,305.0
175,454.0,420.0,200.0,178.0,313.0
176,449.0,418.0,191.0,168.0,306.0
177,447.0,413.0,189.0,172.0,305.0
178,444.0,408.0,183.0,165.0,300.0
179,444.0,411.0,186.0,167.0,302.0
180,445.0,410.0,186.0,164.0,301.0
181,445.0,416.0,195.0,185.0,310.0
182,466.0,437.0,218.0,214.0,333.0
183,469.0,441.0,226.0,219.0,338.0
184,495.0,451.0,256.0,215.0,354.0
185,503.0,452.0,262.0,233.0,362.0
186,500.0,473.0,269.0,233.0,368.0
187,502.0,475.0,259.0,248.0,371.0
188,510.0,471.0,250.0,245.0,369.0
189,495.0,467.0,253.0,239.0,363.0
190,493.0,462.0,255.0,244.0,363.0
191,496.0,462.0,254.0,241.0,363.0
192,496.0,463.0,253.0,241.0,363.0
193,495.0,463.0,255.0,243.0,364.0
194,497.0,464.0,254.0,242.0,364.0
195,493.0,461.0,253.0,240.0,361.0
196,496.0,466.0,257.0,244.0,365.0
197,498.0,467.0,258.0,243.0,366.0
198,496.0,465.0,257.0,243.0,365.0
199,496.0,463.0,258.0,246.0,365.0
200,497.0,465.0,257.0,246.0,366.0
201,498.0,465.0,258.0,244.0,366.0
202,497.0,463.0,256.0,242.0,364.0
203,496.0,461.0,253.0,240.0,362.0
204,494.0,460.0,252.0,239.0,361.0
205,494.0,460.0,252.0,238.0,361.0
206,493.0,459.0,251.0,237.0,360.0
207,492.0,459.0,251.0,238.0,360.0
208,494.0,461.0,253.0,240.0,362.0
209,495.0,461.0,253.0,239.0,362.0
210,493.0,458.0,250.0,236.0,359.0
211,493.0,457.0,248.0,234.0,358.0
212,491.0,457.0,248.0,236.0,358.0
213,491.0,457.0,248.0,235.0,357.0
214,491.0,457.0,248.0,234.0,357.0
215,491.0,457.0,248.0,236.0,358.0
216,491.0,457.0,248.0,236.0,358.0
217,491.0,457.0,248.0,235.0,357.0
218,491.0,457.0,248.0,235.0,357.0
219,491.0,457.0,248.0,235.0,357.0
220,491.0,457.0,249.0,235.0,358.0
221,490.0,456.0,246.0,233.0,356.0
222,490.0,455.0,245.0,233.0,355.0
223,489.0,455.0,245.0,233.0,355.0
224,490.0,455.0,246.0,233.0,356.0
225,489.0,455.0,245.0,232.0,355.0
226,491.0,455.0,245.0,233.0,356.0
227,490.0,455.0,245.0,233.0,355.0
228,490.0,455.0,245.0,234.0,356.0
229,491.0,456.0,246.0,234.0,356.0
230,492.0,457.0,247.0,233.0,357.0
231,492.0,458.0,249.0,232.0,357.0
232,492.0,456.0,247.0,230.0,356.0
233,492.0,456.0,247.0,231.0,356.0
234,492.0,457.0,247.0,230.0,356.0
235,492.0,456.0,247.0,231.0,356.0
236,492.0,457.0,247.0,230.0,356.0
237,492.0,457.0,247.0,230.0,356.0
238,492.0,457.0,247.0,231.0,356.0
239,493.0,456.0,248.0,232.0,357.0
240,494.0,457.0,249.0,234.0,358.0
241,494.0,457.0,249.0,233.0,358.0
